ID;Active (0/1);Name *;Categories (x,y,z...);Cost price;Description;Image URLs (x,y,z...)
329;1;Enchantimals, Przejażdżka po mieście, zestaw z lalkami i zwierzątkami;Lalki/Lalki celebrytki;129.99;Pomknij ku przygodzie z lalkami Enchantimals Przejażdżka po mieście. W tym zestawie z ponad 15 elementami są lalki Danessa Deer, Felicity Fox, Hardie Hamster, Bashy Bunny i Crizia Corgi (15 cm) oraz ich zwierzęcy przyjaciele. Każda lalka ma parę wrotek lub deskorolkę z obracającymi się kółkami - wystarczy ją popchnąć, aby pojechać ku przygodzie. Aby zabawa była jeszcze większa, lalki mają na sobie zdejmowane ubranko i akcesoria, takie jak spódniczki, buciki, ochraniacze na kolana i kaski. Dzieci pokochają przeżywanie miejskich przygód z tymi uroczymi przyjaciółmi Enchantimals. Ten zestaw to doskonały prezent dla dzieci od 4 roku życia zawierający gotową kolekcję Enchantimals.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-przejazdzka-po-miescie-zestaw-z-lalkami-i-zwierzatkami-7271813.jpg
330;1;Goki, łazienka do domku dla lalek;Lalki/Meble dla lalek;76.99;Łazienka do domku dla lalek Goki - renomowany producent drewnianych zabawek Prysznic - 14 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-lazienka-do-domku-dla-lalek-6508195.jpg
331;1;Zapf Creation, Baby Born, buciki zimowe dla lalki;Lalki/Akcesoria dla lalek;38.49;Urocze zimowe buciki dla Baby born to niezbędny zimowy dodatek do każdego ubranka. Produkt idealny dla lalki 43 cm. Uwaga! Produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/zapf-creation-baby-born-buciki-zimowe-dla-lalki-6357763.jpg
332;1;Rainbow High, Junior High, Poppy Rowan, lalka modowa;Lalki/Lalki celebrytki;89.99;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. Poznaj młodsze wersje swoich sześciu ulubionych oryginalnych lalek Rainbow High Fashion! Ruby, Poppy, Sunny, Jade, Skyler i Violet. Każda z nich ma swoją własną historię o tym, jak odnalazły swoją twórczą pasję, zanim stały się uczennicami Rainbow High. Każda jest tak samo piękna, stylowa i kolorowa. Rainbow High Junior High to urocze laleczki, które mają piękne, młode rysy twarzy. Ich kolorowe i długie włosy nadają każdej z nich unikatowego charakteru, ale także są idealne do układania fantazyjnych fryzur. W zestawie znajdziesz akcesoria do włosów oraz grzebień. Dzięki kilku punktom artykulacji mogą z łatwością zmieniać pozy i dostosowywać się do Twojej wizji. Bardzo łatwo można je przebrać więc możesz dopasować każdą laleczkę do Twojej stylizacji. Laleczki Junior High nie mogą obejść się bez plecaka, który pomieści wszystkie potrzebne w szkole modowej artykuły. Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High Junior High:  Ruby Anderson, Poppy Rowan, Sunny Madison, Jade Hunter, Skyler Bradshaw, Violet Willow (sprzedawane oddzielnie)! Wysokość lalki:  ok. 22 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-junior-high-poppy-rowan-lalka-modowa-7128304.jpg
333;1;Mega Creative, domek do składania z akcesoriami;Lalki/Domki dla lalek;172.99;Domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom . Zawartość zestawu:  domek, zestaw mebelków do każdego pomieszczenia. Zestaw wykonany z plastiku oraz tektury. Wymiary produktu:  dł.xwys.xgł. cm:  61x61x48. Wymiary opakowania dł.xwys.xgł. cm:  46x31x9. Waga produktu bez opakowania kg:  1,51 kg. Waga produktu w opakowaniu kg:  1,77 kg. Nie wymaga zasilania bateriami. Przeznaczony dla dzieci w wieku:  6. Zalety produktu:  Domek składa się z dwóch pięter, Domek posiada mebelki które można ustawiać w dowolnym miejscu.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/static/products/covers/default_390.jpg
334;1;Llorens, lalka płacząca, bobas, różowy rożek;Lalki/Bobasy;320.0;"Lalka płacząca bobas ma 37 cm i została wyprodukowana w Hiszpanii przez manufakturę Llorens. Jest to zabawka dla dzieci w każdym wieku. Lalka bobas wygląda jak prawdziwe dziecko w wieku niemowlęcym. Dzięki swojemu realistycznemu wyglądowi uczy empatii i odpowiedzialności. Gdy naciśniemy lalkę na materiałowy brzuszek będzie płakać i wołać ""mama, papa"". Dziewczynka została ubrana w biało-różowe body oraz opaskę z pomponami. Do zestawu dołączono pasujący do stylizacji lalki kocyk, którym można owinąć lalkę jak rożek. Załączony smoczek służy do ozdoby. Lalka została zapakowana w ozdobny prezentowy karton.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-lalka-placzaca-bobas-rozowy-rozek-6458892.jpg
335;1;Rainbow High, Junior High, Sunny Madison, lalka modowa;Lalki/Lalki celebrytki;119.99;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. Poznaj młodsze wersje swoich sześciu ulubionych oryginalnych lalek Rainbow High Fashion! Ruby, Poppy, Sunny, Jade, Skyler i Violet. Każda z nich ma swoją własną historię o tym, jak odnalazły swoją twórczą pasję, zanim stały się uczennicami Rainbow High. Każda jest tak samo piękna, stylowa i kolorowa. Rainbow High Junior High to urocze laleczki, które mają piękne, młode rysy twarzy. Ich kolorowe i długie włosy nadają każdej z nich unikatowego charakteru, ale także są idealne do układania fantazyjnych fryzur. W zestawie znajdziesz akcesoria do włosów oraz grzebień. Dzięki kilku punktom artykulacji mogą z łatwością zmieniać pozy i dostosowywać się do Twojej wizji. Bardzo łatwo można je przebrać więc możesz dopasować każdą laleczkę do Twojej stylizacji. Laleczki Junior High nie mogą obejść się bez plecaka, który pomieści wszystkie potrzebne w szkole modowej artykuły. Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High Junior High:  Ruby Anderson, Poppy Rowan, Sunny Madison, Jade Hunter, Skyler Bradshaw, Violet Willow (sprzedawane oddzielnie)! Wysokość lalki:  ok. 22 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-junior-high-sunny-madison-lalka-modowa-7128303.jpg
336;1;Goki, salon do domku dla lalek;Lalki/Meble dla lalek;76.99;Salon do domku dla lalek marki Goki Meble idealne wkomponują się do domku dla małych lalek Zestaw zawiera m.in:  sofę, regał stolik, 2 stołki  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-salon-do-domku-dla-lalek-6508194.jpg
337;1;L.O.L. Surprise, O.M.G., Lady Diva, laleczka modowa;Lalki/Lalki celebrytki;89.99;Laleczki L.O.L. Surprise O.M.G. powracają! Jak zawsze w pięknym i modnym stylu! Lady Diva to prawdziwa gwiazdą popu, która jest pewna siebie i stara, się aby każda chwila spędzona ze swoją ekipą była niesamowita. Uwielbia pomagać swoim przyjaciołom, przekazując dobrą energię, a więc daj jej mikrofon, włącz reflektory i przygotuj się do tańca! Lady Divajest starszą siostrą L.O.L. Surprise Diva. Jak wszystkie laleczki, L.O.L. Surprise O.M.G mają oszałamiające rysy twarzy, piękne włosy. Mają kilka punktów artykulacji co pozwala na ustawianie laleczek w przeróżnych pozach, a także ułatwiają przebieranie lalek. W opakowaniu czeka aż 11 niespodzianek do odkrycia! Sprawdź sama co kryje Twoja Lady Diva! W zestawie:   modna lalka L.O.L. Surprise O.M.G. Lady Diva,  ubrania,  buty,  akcesoria,  szczotka do włosów,  stojak na lalkę Zbierz całą kolekcję Series 1:  Swag, Royal B, Lady Diva oraz Neonlicious.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-omg-lady-diva-laleczka-modowa-7134474.jpg
338;1;Baby Born, ubranko codzienne dla lalki;Lalki/Akcesoria dla lalek;52.99;Kto pierwszy przekroczy linię mety? To nie ma znaczenia, ponieważ Królik Benno, Niedźwiedź Bruno i Kaczka Berta i tak zdobyli już nasze serca. Wysokiej jakości akcesoria do markowych lalek Baby Born. Łatwy krój sprawia, że ubieranie i rozbieranie jest dziecinnie proste. Uwaga! Produkt występuje w dwóch wzorach. Wzór wysyłany losowo, bez możliwości wyboru!  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-ubranko-codzienne-dla-lalki-7082316.jpg
339;1;Baby Born, Jednorożec, sukienka wróżki dla lalki;Lalki/Akcesoria dla lalek;52.49;Kolorowa, urocza sukienka Baby Born wykonana z tęczowej tkaniny jest ozdobiona uroczymi jednorożcami tańczącymi na gwiaździstym niebie. Oczywiście, prawdziwa wróżka też potrzebuje skrzydeł. Delikatne skrzydła z błyszczącymi kwiatami są przyszyte do pleców i rozwijają się. Wysokiej jakości akcesoria do markowych lalek Baby Born (43 cm). Dla lepszej, różnorodnej i niekończącej się zabawy.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-jednorozec-sukienka-wrozki-dla-lalki-6637472.jpg
340;1;Goki, sypialnia do domku dla lalek;Lalki/Meble dla lalek;78.99;Sypialnia do domku dla lalek marki Goki. Zestaw zawiera:  łóżko, 2 szafki nocne z lampką oraz szafę Idealne uzupełnienie każdego domku dla lalek  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-sypialnia-do-domku-dla-lalek-6508193.jpg
341;1;Mega Creative, domek do składania, 168 elementów;Lalki/Domki dla lalek;250.0;Zalety produktu:  rozwija kreatywność, pobudza wyobraźnię, posiada 168 elementów. Seria Willi dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom. Zawartość zestawu:  4 domki-ville, mebelki do wnętrza domku, 3 figurki lalek, 4 figurki piesków, 3 figurki kotów. Informacje dodatkowe:  zestaw wykonany z plastiku. wymiary produktu:  dł.xwys.xgł. cm:  1 kondygnacja- 24x16x16. wymiary opakowania dł.xwys.xgł. cm:  59x48x9. waga produktu bez opakowania kg:  1,26 kg. waga produktu w opakowaniu kg:  1,95 kg. nie wymaga zasilania bateriami. zestaw przeznaczony dla dzieci w wieku:  3. pakowany w kartonik z okienkiem.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-do-skladania-168-elementow-7338266.jpg
342;1;Bayer Design, Piccolina, interaktywny bobas baby, 38 cm;Lalki/Bobasy;176.99;Interaktywna Piccolina to słodka 38 cm lalka z 26 funkcjami. Jeśli naciśniesz jej ręce, usłyszysz prawdziwe dźwięki dziecka. Jeśli podasz jej butelkę, poruszy się ustami i wyda prawdziwy dźwięk popijania. Jeśli dasz jej smoczek, ona również poruszy ustami i wyda prawdziwy dźwięk ssania. My Piccolina Interactive ma na sobie miękki różowy przytulny rampers z wzorem w owieczki i kropkowaną czapką. Dodatkowo w zestawie znajduje się smoczek i butelka.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bayer-piccolina-interaktywny-bobas-baby-38-cm-5785442.jpg
343;1;Rainbow High, Sheryl Meyer Marigold, lalka modowa;Lalki/Lalki celebrytki;119.99;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. Przedstawiamy Sheryl Meyer Marigold. Ma wspaniałe rysy twarzy, długie rzęsy i piękne włosy, które można rozczesać. Jest w pełni ruchoma, jej ręce i nogi zginają się, więc może przybrać mnóstwo efektownych poz. Pasją Sheryl jest projektowanie tekstyliów, które ożywają w jej stylowej modzie i stylu. Sheryl zawiera 2 kompletne stroje, które można łączyć i dopasowywać, aby uzyskać odważny, oszałamiający wygląd. Ubrana na żółto, ma skośną sukienkę w kratę ze sprzączką i marynarkę z guzikami, t-shirt, szyfonowe białe podkolanówki i parę szpilek Mary Jane. Jej drugi strój to przezroczysty szyfonowy top z długimi rękawami, żółty sweter bez rękawów, spódnica z nadrukiem i szpilki z paskami. Zestaw zawiera również grzebień do włosów, dwa wieszaki i stojak na lalki. Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-sheryl-meyer-marigold-lalka-modowa-7030593.jpg
344;1;Mega Creative, domek z akcesoriami, 168 elementów;Lalki/Domki dla lalek;203.0;Duży, składany domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom W zestawie znajdują się:  składany, dwuczęściowy domek, małe figurki lalek, figurka pieska oraz mebelki do urządzania domku. Zestaw wykonany z plastiku. Nie wymaga zasilania bateriami. Wymiary opakowania dł.xwys.xgł. cm:  40x28x10. Wymiary domku dł.xwys.xgł. cm:  56x21x16. Waga opakowania kg. 1,45kg. Waga produktu domek akcesoria kg 1,19 kg. Przeznaczony dla dzieci w wieku 3. Pakowany w kartonik.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-z-akcesoriami-168-elementow-7338265.jpg
345;1;Bayer Design, Anna, lalka interaktywna, mówi śpiewa po polsku, 33 cm;Lalki/Interaktywne;110.99;"Interaktywna lalka Anna Little Love w polskiej wersji językowej:  Aby usłyszeć jak Anna mówi i śpiewa wystarczy nacisnąć na jej pierś, brzuszek lub rączki.  Łącznie wypowiada 100 fraz w języku polskim. Dodatkowo do lalki dołączono elementy ubioru, takie jak sukienka i buciki oraz akcesoria:  gumki do włosów, szczotkę i spinki. Laleczka ma 33 cm. Lalka została wyposażona w wiele funkcji:  zamyka oczy, gdy się ją położy, wypowiada całe zdania (m.in. ""Jesteś moim najlepszym przyjacielem"", ""Chcę się przytulić"" czy ""Boli mnie brzuszek""), śpiewa piosenki, recytuje wierszyki. Lalka z pewnością zachwyci każde dziecko, które marzy o młodszym rodzeństwie. w zestawie znajduje się interaktywna lalka Anna Little Love wraz z akcesoriami, wysokość lalki:  33 cm, wymiary opakowania:  34x26x10 cm, lalka wymaga użycia baterii:  3x1,5 V AA, zabawka przeznaczona dla dzieci od 3. roku życia.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bayer-anna-lalka-interaktywna-mowi-spiewa-po-polsku-33-cm-6599776.jpg
346;1;Mega Creative, Sukienka, ubranko dla lalek;Lalki/Akcesoria dla lalek;33.49;Zalety produktu:  ubranko składa się z 2 części, zabawa staje się przyjemniejsza gdy dziecko ma możliwość przebierać swoją pociechę. Każda z Lalek znajdujących się w Twojej kolekcji oczekuje, by jej garderoba była gotowa na każdą okazję. Komplety ubranek dla lalek Mega Creative nadają najnowszym trendom unikalnego szyku. Zawartość zestawu:  sukienka z tiulowym dołem, opaska do spania, wieszak. Wymiary produktu dł. x wys. cm:  18 x 21. Wymiary opakowania szer. x wys. x gł. cm:  26 x 35 x 2. Waga produktu bez opakowania (kg):  0,03 kg. Waga produktu w opakowaniu (kg):  0,10 kg. Nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3+.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-sukienka-ubranko-dla-lalek-7339366.jpg
347;1;Hauck, Play'n Go, krzesełko dla lalek, Snacky;Lalki/Meble dla lalek;119.99;Krzesło Snacky to nowoczesne krzesełko dla lalek do 46 cm. Na praktycznym blacie z koralikami do zabawy można umieścić naczynia dla lalek. Siedzenie można regulować kilka razy. Krzesełko Snacky przyciąga wzrok w każdym pokoju dziecięcym.   Cechy:   profilowany blat do przechowywania z koralikami do zabawy  regulowane siedzenie  wysokie oparcie  wyjmowana, zmywalna tkanina  dla lalek, do 46 cm  waga:  0,86 kg (1,9 lb)  wymiary:  42x32x64 cm  szerokość siedziska:  22 cm  dla dzieci od 3 lat Urocza kolekcja Play'n Go oferuje różnorodne wózki i akcesoria dla lalek, oraz zachwyca stylową kombinacją kolorów składającą się z szarego, morelowego i pastelowego wzoru w kropelki. Zawsze ozdobiona jest małą mrugającą sową.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/hauck-playn-go-krzeselko-dla-lalek-snacky-6494990.jpg
348;1;Mega Creative, domek dla lalek z akcesoriami;Lalki/Domki dla lalek;182.99;Zalety produktu:  domek posiada ruchome elementy, ruchome drzwi wejściowe, posiada efekty świetlne, składa się z jednego piętra plus tarasu widokowego który umieszczony jest na dachu domku. Dodatkową atrakcją jest światełko nad drzwiami wejściowymi, które pięknie podkreśla klimat tego wspaniałego domku. Domek dla lalek MEGA CREATIVE to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom Zawartość zestawu:  domek, 4x mała lalka:  Mama, Tata, dzieci, mebelki do sypialni, kuchni, łazienki oraz mebelki tarasowe. Zestaw wykonany z plastiku. Wszystkie produkty są imitacją prawdziwych Wymiary/waga/baterie:  wymiary produktu dł. x wys. x gł. cm: domek 34x24x18, wymiary opakowania dł. x wys. x gł. cm:  36x29x20, waga produktu bez opakowania kg:  0,94 kg, waga produktu w opakowaniu kg:  1,23 kg, wymaga zasilania bateriami-3x AG13 załączonymi do zestawu. Przeznaczony dla dzieci w wieku:  3.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-dla-lalek-z-akcesoriami-7338089.jpg
349;1;Cry Babies, Kristal, bobas, 30 cm;Lalki/Bobasy;248.0;Kristal, bobas z serii Cry Babies to doskonała zabawka dla maluchów. Można o nią dbać i leczyć dzięki wyjątkowym akcesoriom. Po podaniu syropu - znika kaszel. Po zrobieniu zastrzyku - ustępuje wysypka. Po nałożeniu kompresu - spada temperatura. W zestawie:  lalka linii Cry Babies Kristal (wysokość 30 cm) smoczek, stetoskop który pozwala usłyszeć bicie serca lalki, strzykawka, materiał do okładów, syrop na kaszel, termometr, baterie 3xLR6/AA (w zestawie). Zestaw dla dzieci od 3 lat.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/cry-babies-kristal-bobas-30-cm-6510019.jpg
